1,3685
1,3705
1,3799
1,3621
1,3798
1,3700
1,3757
1,3700
1,3869
1,3785
11,3600
11,3591
11,3551
11,3566
11,3635
11,3484
11,3626
11,3509
11,3569
11,3661
21,3423
21,3555
21,3546
21,3555
21,3517
21,3567
21,3550
21,3510
21,3539
21,3547
31,3496
31,3400
31,3533
31,3481
31,3410
31,3441
31,3492
31,3390
31,3523
31,3486
41,3479
41,3460
41,3410
41,3457
41,3446
41,3460
41,3543
41,3440
41,3464
41,3458
51,3450
51,3417
51,3419
51,3459
51,3489
51,3464
51,3408
51,3485
51,3410
51,3423
61,3462
61,3358
61,3471
61,3448
61,3389
61,3487
61,3400
61,3406
61,3401
61,3485
71,3434
71,3404
71,3371
71,3449
71,3400
71,3412
71,3357
71,3405
71,3347
71,3438
81,3360
81,3416
81,3411
81,3367
81,3420
81,3372
81,3388
81,3403
81,3426
81,3390
91,3407
91,3366
91,3352
91,3392
91,3370
91,3388
91,3365
91,3423
91,3391
91,3392
101,3373
101,3387
101,3307
101,3382
101,3357
101,3347
101,3352
101,3279
101,3354
101,3411
111,3339
111,3356
111,3358
111,3371
111,3349
111,3347
111,3378
111,3347
111,3386
111,3293
121,3348
121,3357
121,3358
121,3345
121,3369
121,3385
121,3357
121,3352
121,3345
121,3349
131,3410
131,3353
131,3348
131,3366
131,3320
131,3349
131,3384
131,3308
131,3288
131,3291
141,3315
141,3351
141,3371
141,3350
141,3365
141,3361
141,3334
141,3361
141,3316
141,3346
151,3353
151,3356
151,3361
151,3331
151,3323
151,3343
151,3352
151,3339
151,3370
151,3328
161,3341
161,3353
161,3336
161,3280
161,3352
161,3323
161,3321
161,3313
161,3314
161,3327
171,3350
171,3341
171,3328
171,3356
171,3331
171,3330
171,3353
171,3331
171,3303
171,3250
181,3320
181,3322
181,3319
181,3346
181,3323
181,3351
181,3360
181,3311
181,3357
181,3373
191,3356
191,3340
191,3290
191,3330
191,3289
191,3299
191,3351
191,3322
191,3319
191,3348
201,3362
201,3315
201,3362
201,3211
201,3291
201,3342
201,3320
201,3345
201,3287
201,3321
211,3334
211,3288
211,3327
211,3362
211,3345
211,3326
211,3340
211,3309
211,3339
211,3317
221,3300
