1,53964
1,53812
1,53659
1,53754
1,53596
1,54512
1,53819
1,53493
1,53736
1,54146
6,53814
6,53446
6,53874
6,53494
6,53869
6,53587
6,53434
6,53627
6,53448
6,53609
11,53357
11,53748
11,53669
11,53407
11,53710
11,53482
11,53651
11,53942
11,53619
11,53919
16,53758
16,53344
16,53610
16,53670
16,53411
16,53525
16,53193
16,53457
16,53610
16,53790
21,53209
21,53603
21,53492
21,53503
21,53468
21,53436
21,53533
21,53539
21,53367
21,53708
26,53245
26,53607
26,53525
26,53506
26,53736
26,53278
26,53038
26,52923
26,53404
26,53700
31,53345
31,53591
31,53642
31,53556
31,53297
31,53750
31,53512
31,53386
31,53380
31,53353
36,53434
36,53757
36,53499
36,53209
36,53302
36,53440
36,53403
36,53481
36,53399
36,53264
41,53035
41,53548
41,53649
41,53237
41,53421
41,53332
41,53538
41,53342
41,53256
41,53711
46,53412
46,52992
46,53173
46,53274
46,53384
46,53488
46,53446
46,53339
46,53410
46,53280
51,53480
51,53522
51,53368
51,53133
51,53130
51,53388
51,53360
51,53309
51,53461
51,53557
56,53202
56,53294
56,53263
56,53081
56,53345
56,53327
56,53287
56,53347
56,53452
56,53435
61,53130
61,53122
61,53466
61,53337
61,53666
61,53500
61,53472
61,53288
61,53376
61,53006
66,53590
66,53155
66,53316
66,53441
66,53066
66,53249
66,53400
66,53111
66,53276
66,53313
71,53331
71,52964
71,52953
71,53194
71,53366
71,53222
71,53086
71,53260
71,52979
71,53412
76,53405
76,53377
76,53233
76,53510
76,53327
76,53337
76,53345
76,53335
76,53421
76,53249
81,53082
81,53235
81,53382
81,53245
81,53281
81,53300
81,53299
81,53358
81,53646
81,53240
86,52989
86,53103
86,53545
86,53191
86,53465
86,53483
86,53348
86,53059
86,53267
86,53293
91,53364
91,52968
91,53526
91,53247
91,53310
91,53370
91,52896
91,53285
91,53155
91,53310
96,52865
96,53170
96,53252
96,53257
96,53372
96,53315
96,53263
96,52971
96,53405
96,53254
101,53054
101,53285
101,53295
101,53481
101,53374
101,53199
101,53211
101,52946
101,53370
101,53343
106,53133
106,53488
106,53298
106,53357
106,53286
106,53471
106,53276
106,53229
106,53100
106,53305
111,52971
111,52970
111,53251
111,53385
111,53412
111,53281
111,53509
111,53178
111,53002
111,53490
116,53334
116,53362
116,53296
116,53146
116,53142
116,52948
116,52934
116,53121
116,52725
116,52963
121,53118
121,53106
121,53138
121,53387
121,53198
121,53452
121,53111
121,53177
121,53237
121,53196
126,53301
126,52975
126,53313
126,53300
126,52987
126,53012
126,53347
126,53448
126,53032
126,53131
131,53284
131,53040
131,53327
131,53018
131,53157
131,53242
131,53212
131,52910
131,53380
131,53264
136,53085
136,53333
136,53100
136,53252
136,53052
136,53048
136,53061
136,53091
136,53195
136,53340
141,53375
141,53056
141,53136
141,53289
141,53435
141,53143
141,53167
141,53246
141,53176
141,53277
146,53197
146,53041
146,53128
146,53094
146,53280
146,53162
146,53013
146,53059
146,53093
146,53303
151,53068
151,53128
151,53098
151,53005
151,53346
151,53315
151,53369
151,53137
151,53160
151,53131
156,53130
156,53143
156,53207
156,53307
156,53304
156,53078
156,53390
156,53180
156,53247
156,53253
161,53204
161,53214
161,53435
161,53352
161,53157
161,53359
161,53196
161,53091
161,53156
161,53265
166,53140
166,53124
166,53349
166,53199
166,53374
166,53200
166,53153
166,53179
166,53299
166,53146
171,53031
171,53018
171,53204
171,53108
171,53247
171,53302
171,53269
171,53259
171,53275
171,53137
176,53262
176,53240
176,53080
176,53157
176,53298
176,53365
176,53222
176,53173
176,53100
176,53154
181,52763
181,53159
181,53053
181,53132
181,53257
181,53126
181,53388
181,53162
181,52991
181,53286
186,53209
186,53283
186,53247
186,53344
186,53328
186,53268
186,53269
186,53223
186,53246
186,53339
191,53229
191,53177
191,53129
191,53238
191,53009
191,53167
191,53273
191,53140
191,53172
191,53126
196,52982
196,53046
196,53254
196,53210
196,53230
196,53208
196,53255
196,53254
196,53009
196,53203
201,53160
201,52739
201,53152
201,53260
201,53270
201,53186
201,53134
201,53281
201,53235
201,53077
