1,28125092
1,26395494
1,27146906
1,27778210
1,27206226
1,27660862
1,28016418
1,26950705
1,27192993
1,27430753
21,23740962
21,24455986
21,24393411
21,24573404
21,24052143
21,24180470
21,24450006
21,24421753
21,23791238
21,24497687
41,24191638
41,23733572
41,24510746
41,23914915
41,24034873
41,23576566
41,23931381
41,23877938
41,24128024
41,24362291
61,23665041
61,24061218
61,23655745
61,23954198
61,24020379
61,23513711
61,23924158
61,24125477
61,24043527
61,23977381
81,23722530
81,23382030
81,23874696
81,23351280
81,23527801
81,23901715
81,23531978
81,23262810
81,24000932
81,23834202
101,23676969
101,23592451
101,23516175
101,23911860
101,23457978
101,23548398
101,23677830
101,23834511
101,23450302
101,23411148
121,23324152
121,23590213
121,23707849
121,23683992
121,23543009
121,23617684
121,23613931
121,23640088
121,23490354
121,22899024
141,23489380
141,23674880
141,23555102
141,23337398
141,23725910
141,23828068
141,23321583
141,23540208
141,23334970
141,23290032
161,23712553
161,23206083
161,23549190
161,23546281
161,23289164
161,22887671
161,23448110
161,23240368
161,23476848
161,23408167
181,23304870
181,23403037
181,23458393
181,23301258
181,23310427
181,23521463
181,23514039
181,23033475
181,23223071
181,23405736
201,23375185
201,23471876
201,23413397
201,23561416
201,23470348
201,23274371
201,23561587
201,23468084
201,23552033
201,23416126
221,23044153
221,23097277
221,23249505
221,23109445
221,23064619
221,23054450
221,23382378
221,23332290
221,23150637
221,22947994
241,23334821
241,23295835
241,23035598
241,23200270
241,23102760
241,23082087
241,23396382
241,23275194
241,23111099
241,23416493
261,23019654
261,23108440
261,23102151
261,23028367
261,23300210
261,23153671
261,23125206
261,23242342
261,23262315
261,22998270
281,22955273
281,23308726
281,22640757
281,23295143
281,23289586
281,23115825
281,23252056
281,23178203
281,23219628
281,23037872
301,23047641
301,23101482
301,23159158
301,22947853
301,22945235
301,23252801
301,23312273
301,23221857
301,22867388
301,23078591
321,22959652
321,23206842
321,22915656
321,23149254
321,23085934
321,23161754
321,22887264
321,22865603
321,23077082
321,23396330
341,22815287
341,23017933
341,23153541
341,22834955
341,22985767
341,22905497
341,22989854
341,23244851
341,23003141
341,23259896
361,22811888
361,22919102
361,22813959
361,23246574
361,23015143
361,23023580
361,23164966
361,23141442
361,23258149
361,22921818
381,22958963
381,23160622
381,23124399
381,22596382
381,22533752
381,23002046
381,23075562
381,23167873
381,22738390
381,22742624
401,22639102
401,23100892
401,22870011
401,23153380
401,23147962
401,23177855
401,23190668
401,23074648
401,23128685
401,23033851
421,22637594
421,23099448
421,22972888
421,22913086
421,22969920
421,22869078
421,23019797
421,22893065
421,22918338
421,22998245
441,22827490
441,22908519
441,22746196
441,22971910
441,22841507
441,23113423
441,22985585
441,23051926
441,23125034
441,23050409
461,22673079
461,23139205
461,22975373
461,22883398
461,22783836
461,22939191
461,22761571
461,23007640
461,23240657
461,23047370
481,23143725
481,22921398
481,22848661
481,22722923
481,22773435
481,22904442
481,22836679
481,22767633
481,22670854
481,22605894
501,22903106
501,22584112
501,22736730
501,22615281
501,22624572
501,22844744
501,22947991
501,22861519
501,22601001
501,22793706
521,22922737
521,22915878
521,22692561
521,22843863
521,23105634
521,22790045
521,22975644
521,22865676
521,22610225
521,22354599
541,22673449
541,22857730
541,23016923
541,23114049
541,22593039
541,22759333
541,22832898
541,22295149
541,22830250
541,22775126
561,23011350
561,22841458
561,22715415
561,22768257
561,22529678
561,22753753
561,23016535
561,22808297
561,22849338
561,22978918
581,22847406
581,22797213
581,22722987
581,22489252
581,22557651
581,22602671
581,23019282
581,22705756
581,22825234
581,23071227
601,22998826
601,22656309
601,23046727
601,22923925
601,22924585
601,22873209
601,22886007
601,22910099
601,22977604
601,22809551
621,22850336
621,22790474
621,22971915
621,22552974
621,22960357
621,22822469
621,22886094
621,22624646
621,22735602
621,22707724
641,22487685
641,22909991
641,22929294
641,22782668
641,22604219
641,22789818
641,22695316
641,22539035
641,22848390
641,22799267
661,22785079
661,22683557
661,22857848
661,22609736
661,22720734
661,22833189
661,22744739
661,22527398
661,22625729
661,22774256
681,22548383
681,22812446
681,22794550
681,22889893
681,22809548
681,22675068
681,22646525
681,22676546
681,22600603
681,22489934
701,22778993
701,22652006
701,22806999
701,22625496
701,22682440
701,22786555
701,22758333
701,22839356
701,22828271
701,22853263
721,22748765
721,22694276
721,22655016
721,22551088
721,22518719
721,22854165
721,22708908
721,22725031
721,22822226
721,22670913
741,23026720
741,22831217
741,22686285
741,22830870
741,22677699
741,22527422
741,22774082
741,22681663
741,22652113
741,22581689
761,22747193
761,22645049
761,22671667
761,22726505
761,22866702
761,22701446
761,22901806
761,22646119
761,22781498
761,22819806
781,22881178
781,22650447
781,22442578
781,22706924
781,22827133
781,22766955
781,22546511
781,22783607
781,22826506
781,22870281
801,22981366
801,22554121
801,22521798
801,22192323
801,22955094
801,22635918
801,22817336
801,22791443
801,22702534
801,22560885
821,22574209
821,22620532
821,22477361
821,22929662
821,22913136
821,22771284
821,22907956
821,22608343
821,22610463
821,22699476
841,22610842
841,22549793
841,22866299
841,22680751
841,22754514
841,22573757
841,22611314
841,22816432
841,22751571
841,22558942
861,22833725
861,22043681
861,22613686
861,22669008
861,22817637
861,22590137
861,22374648
861,22577915
861,22465885
861,22780015
881,22642288
881,22677518
881,22660416
881,22702370
881,22290388
881,22822541
881,22597887
881,22829754
881,22767033
881,22495846
901,22616963
901,22859487
901,22617359
901,22643206
901,22591863
901,22570029
901,22715700
901,22918038
901,22568156
901,22346517
921,22451792
921,22499252
921,22593612
921,22472260
921,22777654
921,22803831
921,22577322
921,22662290
921,22567167
921,22850900
941,22316721
941,22598481
941,22599464
941,22805738
941,22643157
941,22650546
941,22417282
941,22600587
941,22942901
941,22622929
961,22853239
961,22633242
961,22683723
961,22515362
961,22409441
961,22480417
961,22486944
961,22611418
961,22389808
961,22517463
981,22665202
981,22514780
981,22567579
981,22538081
981,22830377
981,22580865
981,22690173
981,22486256
981,22526435
981,22646142
