1,20826420
1,21182651
1,21223716
1,20923370
1,21816407
1,21326301
1,21350913
1,21208205
1,21451718
1,21209266
21,20728891
21,20893941
21,21025614
21,20592873
21,20538635
21,20612490
21,20661672
21,20866326
21,21049147
21,21127168
41,20809364
41,20779666
41,20822246
41,20810870
41,20436732
41,20569903
41,20896657
41,20431823
41,20722110
41,20822998
61,20500977
61,20593075
61,20421663
61,20624575
61,20618558
61,20768669
61,20808388
61,20627031
61,20866278
61,20605434
81,20351592
81,20579846
81,20643271
81,20726453
81,20725869
81,20932656
81,20695450
81,20608300
81,20438935
81,20690184
101,20532780
101,20692928
101,20482727
101,20662389
101,20824203
101,20575681
101,20599730
101,20643800
101,20388968
101,20680948
121,20664485
121,20496085
121,20591547
121,20404895
121,20313180
121,20464143
121,20332410
121,20504200
121,20321302
121,20682388
141,20632926
141,20603142
141,20408073
141,20251087
141,20667358
141,20521394
141,20549801
141,20700541
141,20686064
141,20639112
161,20589614
161,20518556
161,20486153
161,20668470
161,20403648
161,20589537
161,20459411
161,20479261
161,20574651
161,20365786
181,20378635
181,20515482
181,20712132
181,20396600
181,20439517
181,20391830
181,20508109
181,20641972
181,20585520
181,20619817
201,20339690
201,20629448
201,20724185
201,20487301
201,20553660
201,20663021
201,20407351
201,20541536
201,20532773
201,20481378
221,20400012
221,20576457
221,20572689
221,20439899
221,20389310
221,20536890
221,20481820
221,20495719
221,20521646
221,20513416
241,20543586
241,20534307
241,20583181
241,20392763
241,20362302
241,20440176
241,20384781
241,20450994
241,20510635
241,20303407
261,20389329
261,20515616
261,20554718
261,20500663
261,20369035
261,20515186
261,20135732
261,20321646
261,20362269
261,20430516
281,20394595
281,20315027
281,20494679
281,20411552
281,20476088
281,20456617
281,20526647
281,20548878
281,20515941
281,20459789
301,20343879
301,20353576
301,20565065
301,20427961
301,20456037
301,20389264
301,20515733
301,20472437
301,20455705
301,20482283
321,20507349
321,20417982
321,20466123
321,20462126
321,20284338
321,20397551
321,20273987
321,20473046
321,20350539
321,20232813
341,20465321
341,20426660
341,20400761
341,20339513
341,20503016
341,20344203
341,20601294
341,20457502
341,20438757
341,20452747
361,20437188
361,20336683
361,20409815
361,20192184
361,20418620
361,20281839
361,20533586
361,20436012
361,20545397
361,20431425
381,20461119
381,20163353
381,20459381
381,20362315
381,20388560
381,20308615
381,20411287
381,20377731
381,20383519
381,20241088
401,20386674
401,20370327
401,20218961
401,20349472
401,20417762
401,20232672
401,20497135
401,20307184
401,20101626
401,20430399
421,20232845
421,20331032
421,20245622
421,20423021
421,20523065
421,20331522
421,20429884
421,20374495
421,20333706
421,20284201
441,20187328
441,20354236
441,20471731
441,20349437
441,19872869
441,20205390
441,20203856
441,20467908
441,20325589
441,20146602
461,20317815
461,20454161
461,20200647
461,20282671
461,20237065
461,20211814
461,20324819
461,20222660
461,20039611
461,20318387
481,20386030
481,20320642
481,20400113
481,20375584
481,20272668
481,20429693
481,20477635
481,20353157
481,20298514
481,20502983
501,20433653
501,20430988
501,20269414
501,20412940
501,20438921
501,20405976
501,20339407
501,20335065
501,20376253
501,20256736
521,20195326
521,20248129
521,20183652
521,20337261
521,20323082
521,20350059
521,20338384
521,20267748
521,20253189
521,20498987
541,20260986
541,20262251
541,20436438
541,20246092
541,20429997
541,20312647
541,20299756
541,20203721
541,20352999
541,20308209
561,20275795
561,20250668
561,20379625
561,20432467
561,20267444
561,20307187
561,20216596
561,20339367
561,20300908
561,20238574
581,20494364
581,20320466
581,20290371
581,20325953
581,20464579
581,20455210
581,20440373
581,20282417
581,20273866
581,20161845
601,20120686
601,20303772
601,20172319
601,20418178
601,20093717
601,20340746
601,20383203
601,20290080
601,20200550
601,20364467
621,20322696
621,20320340
621,20194579
621,20199059
621,20228474
621,20303654
621,20289165
621,20408175
621,20269297
621,20174195
641,20265242
641,20278120
641,20187773
641,20298602
641,20333359
641,20202930
641,20281286
641,20331439
641,20329325
641,20215678
661,20036268
661,20131126
661,20283609
661,20303284
661,20356932
661,20267829
661,20396413
661,20334765
661,20252840
661,20313629
681,20314332
681,20058291
681,20242843
681,20323539
681,20352339
681,20226032
681,20170911
681,20346269
681,20268815
681,20014048
701,20251016
701,20255664
701,20293320
701,19976791
701,20369702
701,20292236
701,20226575
701,20318124
701,20408690
701,20284549
721,20254981
721,20141561
721,20316570
721,20387089
