CPU_COUNT,TIME_MS,NN_FACTOR,ANT_COUNT,LOCAL_SEARCH,TOUR_LEN,SOLUTION_FOUND_IN_IT,NON_IMPROVED_PERIODS
8,281,15,56,true,41218,32,2;2;8;14;100;
8,391,15,56,true,41206,92,1;3;10;22;47;100;
8,344,15,56,true,41498,72,1;1;64;100;
8,312,15,56,true,41370,57,3;6;16;18;6;1;100;
8,313,15,56,true,41261,49,5;7;15;14;100;
8,343,15,56,true,41295,69,3;2;58;100;
8,313,15,56,true,41333,51,21;9;15;100;
8,266,15,56,true,41405,28,2;4;1;8;6;100;
8,218,15,56,true,41506,6,1;100;
8,438,15,61,true,41122,110,4;2;1;6;8;62;19;100;
8,469,15,61,true,41195,120,3;1;1;12;45;51;100;
8,250,15,61,true,41190,17,3;1;1;5;100;
8,500,15,61,true,41352,144,1;16;88;4;24;100;
8,343,15,61,true,41332,57,8;21;7;15;100;
8,579,15,61,true,41108,177,5;11;4;25;53;71;100;
8,375,15,61,true,41267,78,3;1;63;4;100;
8,359,15,61,true,41092,70,7;19;38;100;
8,547,15,61,true,41161,165,1;2;8;89;59;100;
8,281,15,61,true,41133,27,4;1;5;5;6;100;
8,250,15,66,true,41256,10,3;3;100;
8,469,15,66,true,41122,123,4;11;29;72;100;
8,297,15,66,true,41356,32,8;16;4;100;
8,281,15,66,true,41433,29,3;2;11;6;100;
8,250,15,66,true,41435,12,2;4;100;
8,297,15,66,true,41280,29,3;1;17;100;
8,359,15,66,true,41324,65,1;14;22;21;1;100;
8,547,15,66,true,41248,152,28;50;30;35;100;
8,391,15,66,true,41079,82,8;14;48;7;100;
8,328,15,66,true,41441,42,2;1;2;3;27;100;
8,375,15,71,true,41389,65,6;2;7;23;3;16;100;
8,453,15,71,true,41186,105,1;1;3;2;1;9;76;100;
8,407,15,71,true,41122,79,1;2;10;1;4;11;3;37;100;
8,281,15,71,true,41335,24,2;2;13;1;100;
8,281,15,71,true,41296,20,1;1;14;100;
8,328,15,71,true,41190,41,6;1;3;25;100;
8,328,15,71,true,41317,43,4;1;1;2;10;8;8;100;
8,500,15,71,true,41118,125,1;6;15;58;33;100;
8,469,15,71,true,41382,108,3;10;11;1;73;2;100;
8,250,15,71,true,41364,13,1;7;100;
8,500,15,76,true,41151,116,1;1;1;12;93;100;
8,344,15,76,true,41126,41,1;2;1;1;1;27;100;
8,437,15,76,true,41175,91,2;1;1;66;13;100;
8,282,15,76,true,41467,19,1;3;1;6;1;100;
8,750,15,76,true,41300,224,2;7;93;68;47;100;
8,265,15,76,true,41295,9,1;3;100;
8,360,15,76,true,41198,52,1;1;1;41;100;
8,250,15,76,true,40966,7,1;2;100;
8,406,15,76,true,41233,71,1;3;3;2;54;100;
8,391,15,76,true,41337,65,1;2;16;8;4;13;1;1;6;100;
8,328,15,81,true,41484,35,1;4;1;22;100;
8,359,15,81,true,41323,48,13;10;17;100;
8,469,15,81,true,41192,96,4;1;12;18;1;16;16;19;100;
8,516,15,81,true,41191,116,1;4;24;71;8;100;
8,343,15,81,true,41455,40,1;5;28;100;
8,844,15,81,true,41165,251,3;2;7;33;1;97;97;100;
8,719,15,81,true,41179,192,2;2;13;6;32;99;29;100;
8,484,15,81,true,41326,103,3;94;100;
8,360,15,81,true,41421,52,1;2;3;25;14;100;
8,500,15,81,true,41199,106,4;12;11;10;63;100;
8,672,15,86,true,40961,171,3;30;84;48;100;
8,500,15,86,true,41166,96,2;2;52;15;16;100;
8,765,15,86,true,41246,212,3;1;5;37;11;60;87;100;
8,391,15,86,true,41468,57,1;1;3;7;1;6;8;19;100;
8,375,15,86,true,41355,48,3;42;100;
8,641,15,86,true,41146,161,13;1;39;51;50;100;
8,375,15,86,true,41241,44,3;5;1;20;8;100;
8,562,15,86,true,41054,128,1;2;8;20;10;5;73;100;
8,594,15,86,true,41345,139,1;1;1;17;86;24;100;
8,359,15,86,true,41291,41,4;1;11;1;16;100;
8,313,15,91,true,41389,17,9;1;2;100;
8,719,15,91,true,41107,183,1;3;1;3;23;62;82;100;
8,297,15,91,true,41247,15,1;8;100;
8,531,15,91,true,41262,102,11;6;19;60;100;
8,594,15,91,true,41206,135,4;2;5;15;25;31;43;100;
8,312,15,91,true,41279,17,1;1;1;2;1;2;100;
8,438,15,91,true,41231,70,2;3;1;55;100;
8,594,15,91,true,41203,130,1;2;4;88;27;100;
8,734,15,91,true,41220,188,2;1;23;1;64;28;58;100;
8,562,15,91,true,41230,120,4;6;6;39;12;45;100;
8,563,15,96,true,41229,111,1;1;2;20;79;100;
8,406,15,96,true,41167,48,1;6;1;4;29;100;
8,750,15,96,true,41252,187,1;1;1;2;37;15;36;2;36;40;3;100;
8,407,15,96,true,41105,51,2;1;1;1;3;13;18;100;
8,562,15,96,true,41306,113,3;2;7;6;2;62;21;100;
8,610,15,96,true,41262,125,1;2;1;5;53;55;100;
8,781,15,96,true,41107,197,7;2;32;23;30;40;39;14;100;
8,437,15,96,true,41256,64,1;7;52;100;
8,360,15,96,true,41054,35,8;20;100;
8,422,15,96,true,41252,60,1;3;32;8;8;100;
8,547,15,101,true,41253,96,3;2;4;4;75;100;
8,640,15,101,true,41230,135,5;1;16;23;81;100;
8,672,15,101,true,41243,148,1;3;12;24;19;78;100;
8,375,15,101,true,41361,35,1;1;2;2;7;4;9;100;
8,516,15,101,true,41097,89,2;5;43;33;100;
8,656,15,101,true,41083,136,1;4;19;9;94;100;
8,719,15,101,true,41104,166,1;1;32;2;39;80;100;
8,609,15,101,true,41270,120,2;8;1;53;49;100;
8,469,15,101,true,41181,70,2;1;2;8;51;100;
8,375,15,101,true,41344,33,2;6;4;15;100;
8,344,15,106,true,41291,24,3;2;7;6;100;
8,328,15,106,true,41134,13,4;2;2;100;
8,359,15,106,true,41015,21,1;1;1;11;100;
8,594,15,106,true,41162,114,1;2;32;12;41;15;100;
8,453,15,106,true,41291,55,1;10;39;100;
8,453,15,106,true,41409,60,3;4;19;25;100;
8,500,15,106,true,41280,79,3;9;59;100;
8,797,15,106,true,40826,186,4;6;96;72;100;
8,625,15,106,true,41095,119,1;3;5;3;5;7;1;54;1;10;15;100;
8,438,15,106,true,41199,56,3;2;13;1;29;100;
8,594,15,111,true,41191,102,2;1;1;5;85;100;
8,468,15,111,true,41125,63,4;9;45;100;
8,329,15,111,true,41361,11,1;2;2;100;
8,593,15,111,true,41195,104,2;2;2;8;2;9;21;18;29;100;
8,407,15,111,true,41326,37,2;2;13;1;12;100;
